Receipt no,Location,Customer name,Session id,Sale date,Status,Ordertype name,Token number,Product name,Product Category,Cost Per Unit,Selling Per Unit,Quantity
BL111,Bangalore,Naga,28,10/08/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL112,Bangalore,Mahesh,28,10/08/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL113,Bangalore,Ganesh,28,10/08/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL114,Chennai,Kumar,28,10/08/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL114,Hyderabad,Vijay,28,10/08/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL76,Chennai,Sunil,28,08/07/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL76,Bangalore,Naga,28,08/07/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL77,Bangalore,Mahesh,28,09/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL78,Hyderabad,Ganesh,28,09/07/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL79,Hyderabad,Kumar,28,09/07/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL79,Bangalore,Vijay,28,09/07/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL80,Bangalore,Sunil,28,09/07/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL80,Chennai,Naga,28,09/07/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL81,Hyderabad,Rajiv,28,09/07/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL81,Hyderabad,Mahesh,28,09/07/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL82,Chennai,Naga,28,09/07/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL83,Chennai,Mahesh,28,09/07/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL83,Hyderabad,Ganesh,28,09/07/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL83,Hyderabad,Kumar,28,09/07/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL83,Bangalore,Vijay,28,09/07/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL84,Hyderabad,Sunil,28,09/07/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL85,Chennai,Naga,28,09/07/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL85,Bangalore,Mahesh,28,09/07/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL86,Bangalore,Ganesh,28,09/07/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL86,Hyderabad,Kumar,28,09/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL87,Bangalore,Vijay,28,09/07/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL88,Hyderabad,Sunil,28,09/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL89,Chennai,Naga,28,09/07/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL91,Bangalore,Rajiv,28,09/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL92,Hyderabad,Mahesh,28,09/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL93,Bangalore,Naga,28,09/07/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL94,Bangalore,Mahesh,28,09/07/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL94,Hyderabad,Ganesh,28,09/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL94,Bangalore,Kumar,28,09/07/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL94,Hyderabad,Vijay,28,09/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL94,Hyderabad,Sunil,28,09/07/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL94,Bangalore,Naga,28,09/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL94,Chennai,Mahesh,28,09/07/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,3
BL95,Chennai,Ganesh,28,09/07/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL95,Hyderabad,Kumar,28,09/07/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL95,Chennai,Vijay,28,09/07/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL95,Hyderabad,Sunil,28,09/07/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL95,Hyderabad,Naga,28,09/07/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL95,Chennai,Rajiv,28,09/07/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL95,Hyderabad,Mahesh,28,09/07/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL96,Bangalore,Naga,28,09/07/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL97,Hyderabad,Mahesh,28,09/07/2019,Ordered,On Shop,0,Wallet,Accessories,700,900,1
BL97,Hyderabad,Ganesh,28,09/07/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL98,Chennai,Kumar,28,09/07/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL98,Hyderabad,Vijay,28,09/07/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL99,Chennai,Sunil,28,09/07/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL99,Hyderabad,Naga,28,09/07/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL100,Bangalore,Mahesh,28,09/07/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL100,Hyderabad,Ganesh,28,09/07/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL101,Chennai,Kumar,28,10/07/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL101,Chennai,Vijay,28,10/07/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL102,Chennai,Sunil,28,10/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL102,Chennai,Naga,28,10/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL103,Chennai,Rajiv,28,10/07/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL104,Bangalore,Mahesh,28,10/07/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL105,Bangalore,Naga,28,10/07/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL106,Hyderabad,Mahesh,28,10/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL106,Bangalore,Ganesh,28,10/07/2019,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL106,Bangalore,Kumar,28,10/07/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL106,Chennai,Vijay,28,10/07/2019,Ordered,Online Order,0,Jeans  Denim,Casual Wear,700,900,1
BL107,Bangalore,Sunil,28,10/07/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL107,Chennai,Naga,28,10/07/2019,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL107,Hyderabad,Mahesh,28,10/07/2019,Ordered,Online Order,0,Shirt  Arrow,Formal,1000,1200,1
BL108,Bangalore,Ganesh,28,10/07/2019,Ordered,Online Order,0,Chain,Accessories,400,600,1
BL108,Bangalore,Kumar,28,10/07/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL108,Hyderabad,Vijay,28,10/07/2019,Ordered,Online Order,0,Wallet,Accessories,300,500,1
BL109,Hyderabad,Sunil,28,10/07/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL110,Bangalore,Naga,28,10/07/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL110,Hyderabad,Rajiv,28,10/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL110,Bangalore,Mahesh,28,10/07/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL110,Bangalore,Naga,28,10/07/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL110,Bangalore,Mahesh,28,10/07/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL11,Chennai,Ganesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL11,Chennai,Kumar,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL12,Bangalore,Vijay,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL12,Hyderabad,Sunil,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL12,Chennai,Naga,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL12,Chennai,Mahesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL13,Hyderabad,Ganesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL13,Bangalore,Kumar,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL13,Chennai,Vijay,28,06/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL13,Hyderabad,Sunil,28,06/11/2019,Ordered,Online Order,0,Jeans  Denim,Casual Wear,700,900,1
BL13,Bangalore,Naga,28,06/11/2019,Ordered,Online Order,0,Jeans  Denim,Casual Wear,700,900,1
BL14,Chennai,Rajiv,28,06/11/2019,Ordered,Online Order,0,Jeans  Denim,Casual Wear,700,900,1
BL14,Bangalore,Mahesh,28,06/11/2019,Ordered,Online Order,0,Jeans  Denim,Casual Wear,700,900,1
BL14,Bangalore,Naga,28,06/11/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
LN5,Chennai,Mahesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN5,Bangalore,Ganesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN5,Chennai,Kumar,28,06/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN6,Bangalore,Vijay,28,06/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN7,Hyderabad,Sunil,28,06/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN7,Chennai,Naga,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN7,Hyderabad,Mahesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN8,Hyderabad,Ganesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN9,Bangalore,Kumar,28,06/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN10,Hyderabad,Vijay,28,06/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN10,Bangalore,Sunil,28,06/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN11,Chennai,Naga,28,06/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN12,Bangalore,Rajiv,28,06/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN12,Chennai,Mahesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN12,Bangalore,Naga,28,06/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN12,Hyderabad,Mahesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN12,Chennai,Ganesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN13,Chennai,Kumar,28,06/11/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN14,Bangalore,Vijay,28,06/11/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN14,Hyderabad,Sunil,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN14,Bangalore,Naga,28,06/11/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN15,Hyderabad,Mahesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN15,Hyderabad,Ganesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN15,Hyderabad,Kumar,28,06/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN16,Bangalore,Vijay,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN16,Hyderabad,Sunil,28,06/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN17,Hyderabad,Naga,28,06/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN17,Hyderabad,Rajiv,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN17,Hyderabad,Mahesh,28,06/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN17,Chennai,Naga,28,06/11/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN17,Chennai,Mahesh,28,06/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN17,Chennai,Ganesh,28,06/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN17,Bangalore,Kumar,28,06/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN17,Chennai,Vijay,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN18,Chennai,Sunil,28,06/11/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN18,Bangalore,Naga,28,06/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN19,Chennai,Mahesh,28,06/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN19,Bangalore,Ganesh,28,06/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN19,Chennai,Kumar,28,06/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN20,Bangalore,Vijay,28,06/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN20,Chennai,Sunil,28,06/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN20,Bangalore,Naga,28,06/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN21,Chennai,Rajiv,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN22,Hyderabad,Mahesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,3
LN23,Chennai,Naga,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN23,Bangalore,Mahesh,28,06/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN24,Hyderabad,Ganesh,28,06/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN24,Chennai,Kumar,28,06/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN24,Bangalore,Vijay,28,06/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN25,Bangalore,Sunil,28,06/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,3
LN26,Hyderabad,Naga,28,06/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN26,Chennai,Mahesh,28,06/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN27,Bangalore,Ganesh,28,06/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN27,Chennai,Kumar,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN27,Bangalore,Vijay,28,06/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN28,Bangalore,Sunil,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN29,Bangalore,Naga,28,06/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL17,Chennai,Rajiv,28,07/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL18,Chennai,Mahesh,28,07/11/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL22,Bangalore,Naga,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL22,Hyderabad,Mahesh,28,07/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL22,Hyderabad,Ganesh,28,07/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL23,Bangalore,Kumar,28,07/11/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL24,Bangalore,Vijay,28,07/11/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL24,Chennai,Sunil,28,07/11/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL24,Chennai,Naga,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL24,Bangalore,Mahesh,28,07/11/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL25,Bangalore,Ganesh,28,07/11/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL25,Chennai,Kumar,28,07/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL26,Bangalore,Vijay,28,07/11/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL26,Bangalore,Sunil,28,07/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL26,Chennai,Naga,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL27,Hyderabad,Rajiv,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL28,Hyderabad,Mahesh,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL28,Chennai,Naga,28,07/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL28,Hyderabad,Mahesh,28,07/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL29,Chennai,Ganesh,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL29,Chennai,Kumar,28,07/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL30,Chennai,Vijay,28,07/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL31,Bangalore,Sunil,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL32,Bangalore,Naga,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL33,Hyderabad,Mahesh,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL33,Hyderabad,Ganesh,28,07/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL33,Chennai,Kumar,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL34,Bangalore,Vijay,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL34,Bangalore,Sunil,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL34,Chennai,Naga,28,07/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL35,Bangalore,Rajiv,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL36,Hyderabad,Mahesh,28,07/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL36,Hyderabad,Naga,28,07/11/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL37,Bangalore,Mahesh,28,07/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL37,Hyderabad,Ganesh,28,07/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL37,Bangalore,Kumar,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL39,Chennai,Vijay,28,07/11/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL39,Chennai,Sunil,28,07/11/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL40,Chennai,Naga,28,07/11/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN31,Bangalore,Mahesh,28,07/11/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
LN31,Hyderabad,Ganesh,28,07/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN32,Chennai,Kumar,28,07/11/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN32,Hyderabad,Vijay,28,07/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN33,Chennai,Sunil,28,07/11/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
LN33,Chennai,Naga,28,07/11/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
LN35,Bangalore,Rajiv,28,07/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN36,Bangalore,Mahesh,28,07/11/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN37,Chennai,Naga,28,07/11/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN38,Bangalore,Mahesh,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN39,Hyderabad,Ganesh,28,07/11/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
LN39,Chennai,Kumar,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN39,Chennai,Vijay,28,07/11/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
LN39,Chennai,Sunil,28,07/11/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
LN40,Chennai,Naga,28,07/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN40,Chennai,Mahesh,28,07/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN41,Hyderabad,Ganesh,28,07/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN42,Hyderabad,Kumar,28,07/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN43,Bangalore,Vijay,28,08/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN24,Hyderabad,Sunil,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN25,Bangalore,Naga,28,07/11/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,3
LN26,Hyderabad,Rajiv,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN26,Chennai,Mahesh,28,07/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN27,Chennai,Naga,28,07/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN27,Bangalore,Mahesh,28,07/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN27,Hyderabad,Ganesh,28,07/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL54,Bangalore,Kumar,28,08/11/2019,Ordered,On Shop,0,Wallet,Accessories,600,800,1
BL54,Chennai,Vijay,28,08/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL55,Hyderabad,Sunil,28,08/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL56,Chennai,Naga,28,08/11/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL57,Bangalore,Mahesh,28,08/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL58,Hyderabad,Ganesh,28,08/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL58,Hyderabad,Kumar,28,08/11/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL59,Bangalore,Vijay,28,08/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL59,Hyderabad,Sunil,28,08/11/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL60,Chennai,Naga,28,08/11/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL61,Chennai,Rajiv,28,08/11/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL62,Hyderabad,Mahesh,28,08/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL63,Bangalore,Naga,28,08/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL64,Bangalore,Mahesh,28,08/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL64,Hyderabad,Ganesh,28,08/11/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL65,Chennai,Kumar,28,08/11/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL65,Bangalore,Vijay,28,08/11/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL66,Bangalore,Sunil,28,08/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL66,Chennai,Naga,28,08/11/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL66,Bangalore,Mahesh,28,08/11/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL67,Hyderabad,Ganesh,28,08/11/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL68,Chennai,Kumar,28,08/11/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL68,Hyderabad,Vijay,28,08/11/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL69,Hyderabad,Sunil,28,08/11/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL69,Hyderabad,Naga,28,08/11/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL70,Chennai,Rajiv,28,08/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL70,Chennai,Mahesh,28,08/11/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL70,Bangalore,Naga,28,08/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL71,Chennai,Mahesh,28,08/11/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL71,Hyderabad,Ganesh,28,08/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL72,Hyderabad,Kumar,28,08/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL73,Hyderabad,Vijay,28,08/11/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL74,Bangalore,Sunil,28,08/11/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
